Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Dalriada Arts & Culture,SC034363,Argyll and Bute,PA31 8RH,56.18248016,-5.43266398,S02001375,S01007313
Ford Village Hall Ltd,SC035463,Argyll and Bute,PA31 8RH,56.18248016,-5.43266398,S02001375,S01007313
Craignish Community Company Limited,SC035761,Argyll and Bute,PA31 8UW,56.19268296,-5.49872081,S02001375,S01007313
Heart of Argyll Wildlife Organisation ,SC047167,Argyll and Bute,PA31 8RH,56.18248016,-5.43266398,S02001375,S01007313
Dunadd Community Enterprise (SCIO),SC050367,Argyll and Bute,PA31 8RQ,56.13897087,-5.48381903,S02001375,S01007313
Kilninver & Kilmelford Parish Church Of Scotland,SC002458,Argyll and Bute,PA34 4XF,56.25825178,-5.47771696,S02001374,S01007309
Oban Congregation Of Jehovahs Witnesses,SC002840,Argyll and Bute,PA34 4UX,56.29714342,-5.44855901,S02001374,S01007309
Kilchrenan Village Hall (SCIO),SC007889,Argyll and Bute,PA35 1HF,56.35032255,-5.17321707,S02001374,S01007309
Kilchrenan & Dalavich Parish Church (Church of Scotland),SC009417,Argyll and Bute,PA35 1HF,56.35032255,-5.17321707,S02001374,S01007309
Muckairn Parish Church (Church of Scotland),SC013377,Argyll and Bute,PA35 1HF,56.35032255,-5.17321707,S02001374,S01007309
Kilmelford & Kilninver Community SCIO,SC022862,Argyll and Bute,PA34 4XD,56.26610936,-5.51176058,S02001374,S01007309
Dalavich Improvement Group,SC032664,Argyll and Bute,PA35 1HN,56.26304138,-5.2797482,S02001374,S01007309
Loch Awe Coastal Rowing Club,SC050249,Argyll and Bute,PA35 1HG,56.34685166,-5.18795129,S02001374,S01007309
Campbeltown: Highland Parish Church Of Scotland,SC002493,Argyll and Bute,PA28 6LL,55.41898556,-5.61092562,S02001380,S01007338
Kintyre Toy Library & Resources,SC026051,Argyll and Bute,PA28 6LJ,55.41909826,-5.61319653,S02001380,S01007338
5th Campbeltown Rainbow Unit,SC039219,Argyll and Bute,PA28 6LP,55.41881628,-5.6166486,S02001380,S01007338
Saddell & Carradale Church (Church of Scotland),SC002609,Argyll and Bute,PA28 6SG,55.5912368,-5.46576589,S02001379,S01007330
Peninver Village Hall,SC017003,Argyll and Bute,PA28 6QP,55.46728965,-5.54766605,S02001379,S01007330
Carradale Community Trust,SC024417,Argyll and Bute,PA28 6QX,55.58066602,-5.49003927,S02001379,S01007330
Carradale Activity Play Park (Capp),SC028769,Argyll and Bute,PA28 6QT,55.56887277,-5.50125812,S02001379,S01007330
Campbeltown Brass,SC035700,Argyll and Bute,PA28 6QW,55.44653868,-5.55874159,S02001379,S01007330
Carradale Village Hall,SC046722,Argyll and Bute,PA28 6RZ,55.58986898,-5.47247204,S02001379,S01007330
28th Argyll Carradale Scout Group,SC050069,Argyll and Bute,PA28 6SQ,55.59201025,-5.46226178,S02001379,S01007330
East Kintyre Community Fund,SC050650,Argyll and Bute,PA28 6QT,55.56887277,-5.50125812,S02001379,S01007330
"Tarbert, Loch Fyne and Kilberry (Church of Scotland)",SC002622,Argyll and Bute,PA29 6UG,55.86390921,-5.39425042,S02001377,S01007323
Templar Arts And Leisure Centre Trust,SC029453,Argyll and Bute,PA29 6UH,55.86305953,-5.41324925,S02001377,S01007323
Charles And Barbara Tyre Trust,SC031378,Argyll and Bute,PA29 6UL,55.86288203,-5.41478445,S02001377,S01007323
Tarbert & Skipness Community Trust,SC033379,Argyll and Bute,PA29 6UQ,55.86438412,-5.40601106,S02001377,S01007323
Tarbert Academy Parent Council,SC046644,Argyll and Bute,PA29 6UG,55.86390921,-5.39425042,S02001377,S01007323
North East Kintyre Regeneration Trust,SC049498,Argyll and Bute,PA29 6UL,55.86288203,-5.41478445,S02001377,S01007323
Loch Fyne International Viking Festival SCIO,SC049869,Argyll and Bute,PA29 6UQ,55.86438412,-5.40601106,S02001377,S01007323
