Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Grantshouse Village Hall Committee,SC029381,Scottish Borders,TD11 3RW,55.88224002,-2.30642413,S02002305,S01012312
Reston Village Hall Committee,SC029434,Scottish Borders,TD14 5JX,55.85176343,-2.20202798,S02002305,S01012312
Berwickshire Swap (SCIO),SC050223,Scottish Borders,TD14 5JR,55.85199999,-2.19463395,S02002305,S01012312
Reston Village Hall SCIO,SC050374,Scottish Borders,TD14 5JX,55.85176343,-2.20202798,S02002305,S01012312
Coldstream and District Parishes (Church of Scotland),SC001456,Scottish Borders,TD11 3JH,55.71963462,-2.26554346,S02002303,S01012301
Fogo Nursery School Trust,SC020759,Scottish Borders,TD11 3RA,55.7358141,-2.35542296,S02002303,S01012301
1st Duns Rainbows,SC037238,Scottish Borders,TD12 4JL,55.69043933,-2.33619336,S02002303,S01012301
Admiral Ramsay Museum (SCIO),SC048730,Scottish Borders,TD12 4JR,55.70000563,-2.31353943,S02002303,S01012301
Borders Animal Welfare Association,SC001583,Scottish Borders,TD4 6DJ,55.63436671,-2.68322363,S02002296,S01012268
Smailholm Village Hall Committee,SC029318,Scottish Borders,TD3 6LG,55.64490799,-2.56068514,S02002296,S01012268
Earlston Catchment Voluntary Youth Work Services SCIO,SC043632,Scottish Borders,TD4 6JP,55.63878954,-2.66155272,S02002296,S01012268
Redpath Village Hall Association ,SC047025,Scottish Borders,TD4 6AD,55.61346458,-2.66395197,S02002296,S01012268
Eileen Scott's Charitable Foundation,SC047697,Scottish Borders,TD6 9BN,55.60983178,-2.75158032,S02002296,S01012268
Stobo and Drumelzier Church of Scotland,SC001866,Scottish Borders,EH45 8NU,55.62586971,-3.29715608,S02002292,S01012250
Trustees Of Stobo Village Hall,SC007144,Scottish Borders,EH45 8NP,55.64748279,-3.26079799,S02002292,S01012250
Lyne and Manor Church of Scotland,SC021456,Scottish Borders,EH45 9JN,55.61003157,-3.24826078,S02002292,S01012250
Peebles Scout Group,SC035303,Scottish Borders,EH45 8NB,55.64519396,-3.13831213,S02002292,S01012250
P.H.D FUNdamentals,SC050447,Scottish Borders,EH45 8LS,55.6621003,-3.20013058,S02002292,S01012250
Kingsland Primary School Parent Council,SC050455,Scottish Borders,EH45 8NN,55.65356805,-3.2042718,S02002292,S01012250
Hutton Village Hall Trust,SC002095,Scottish Borders,TD15 1TS,55.77800107,-2.1487654,S02002307,S01012322
"Hutton, Fishwick and Paxton Church of Scotland",SC002216,Scottish Borders,TD15 1XG,55.76626726,-2.16244273,S02002307,S01012322
Royal Scottish Country Dance Society Duns & District Branch,SC005726,Scottish Borders,TD15 1TS,55.77800107,-2.1487654,S02002307,S01012322
Whitsome Village Hall SCIO,SC010128,Scottish Borders,TD11 3NG,55.7464692,-2.22720868,S02002307,S01012322
Allanton Village Hall Committee,SC026107,Scottish Borders,TD11 3JZ,55.78193637,-2.21547336,S02002307,S01012322
1st Duns Guides,SC032775,Scottish Borders,TD11 3LZ,55.77525193,-2.19927217,S02002307,S01012322
Paxton Village Green Trust,SC032970,Scottish Borders,TD15 1TE,55.77065095,-2.10584501,S02002307,S01012322
Allanton Village Hall,SC048558,Scottish Borders,TD11 3JZ,55.78193637,-2.21547336,S02002307,S01012322
1st Chirnside Rainbow Unit,SC048946,Scottish Borders,TD11 3JY,55.78162873,-2.21669933,S02002307,S01012322
Forman Memorial Hall,SC002323,Scottish Borders,TD9 7LS,55.43055246,-2.89042327,S02002315,S01012355
Hawick Baptist Church,SC003568,Scottish Borders,TD9 9TZ,55.32860951,-2.73612812,S02002315,S01012355
Elliott:Sir Arthur Elliott Memorial Trust,SC017755,Scottish Borders,TD9 0SB,55.20753394,-2.79036735,S02002315,S01012355
