Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Alloa Ludgate Church of Scotland,SC007605,Clackmannanshire,FK10 3SH,56.11930407,-3.77832187,S02001402,S01007462
"St Mungo's Parish Church of Scotland, Alloa",SC007821,Clackmannanshire,FK10 2DZ,56.12059228,-3.80165851,S02001404,S01007477
Tillicoultry Toddlers Group,SC008029,Clackmannanshire,FK13 6JD,56.14632302,-3.74063076,S02001397,S01007434
The Wee County Men's Shed,SC046027,Clackmannanshire,FK13 6HP,56.14753463,-3.74264946,S02001397,S01007434
Friends of Stirlingshire's Historic Graveyards,SC049273,Clackmannanshire,FK13 6JA,56.14634494,-3.74417312,S02001397,S01007434
Muckhart Parish Church of Scotland,SC009418,Clackmannanshire,FK14 7LH,56.18843043,-3.61423324,S02001399,S01007447
Dollar Parish Church of Scotland,SC009713,Clackmannanshire,FK13 6DA,56.15102057,-3.74905373,S02001398,S01007436
Hillfoots Hub SCIO ,SC049109,Clackmannanshire,FK13 6BP,56.15163652,-3.75061116,S02001398,S01007436
Sauchie & Fishcross United Free Church,SC009740,Clackmannanshire,FK10 4JG,56.10735321,-3.754405,S02001400,S01007452
Friends Of Alloa Tower,SC017733,Clackmannanshire,FK10 4BW,56.08779922,-3.74935288,S02001400,S01007452
Kennetpans Trust (SCIO),SC042668,Clackmannanshire,FK10 4BW,56.08779922,-3.74935288,S02001400,S01007452
The Lodge Alloa No69 Benevolent Fund,SC049422,Clackmannanshire,FK10 4BW,56.08779922,-3.74935288,S02001400,S01007452
Clackmannanshire Heritage Trust,SC010250,Clackmannanshire,FK10 2GB,56.13861612,-3.83478659,S02001394,S01007417
Tullibody History Group,SC033965,Clackmannanshire,FK10 3BE,56.13775999,-3.82463887,S02001394,S01007417
2nd Dollar Scout Group,SC011013,Clackmannanshire,FK14 7DN,56.16348543,-3.6737052,S02001399,S01007444
"Dollar, Muckhart and District Friends of Guiding",SC042858,Clackmannanshire,FK14 7AP,56.16644358,-3.66692473,S02001399,S01007444
Dollar Community Development Trust,SC047335,Clackmannanshire,FK14 7AA,56.16229402,-3.67011059,S02001399,S01007444
Ochil Youths Community Improvement,SC050114,Clackmannanshire,FK14 7AA,56.16229402,-3.67011059,S02001399,S01007444
Home-Start Clackmannanshire,SC011370,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
Clackmannanshire Guide Association,SC022673,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
Sauchie Community Group,SC025832,Clackmannanshire,FK10 3EA,56.12694235,-3.78268064,S02001401,S01007460
Girlguiding Clackmannan District,SC038646,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
1st Muckhart Brownie Unit,SC038946,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
9th Alloa Brownie Unit,SC039115,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
9th Alloa Guide Unit,SC040069,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
3rd Alloa Rainbows,SC040283,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
2nd Alva Brownies,SC040284,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
1st Sauchie Rainbow Unit,SC040358,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
2nd Sauchie Guide Unit,SC040359,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
1st Menstrie Brownies,SC040362,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
1st Sauchie Ranger Unit,SC040364,Clackmannanshire,FK10 3SA,56.12115138,-3.7817049,S02001401,S01007460
