Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Woodfarm Educational Trust,SC040818,East Renfrewshire,G46 7HF,55.80145831,-4.30998929,S02001575,S01008415
Our Lady of the Missions Primary School Parent-Staff Association,SC041564,East Renfrewshire,G46 7BT,55.80485129,-4.30830728,S02001575,S01008415
2nd Mearns Brownies,SC041306,East Renfrewshire,G77 6AL,55.7693238,-4.33962366,S02001562,S01008335
East Ren Centre,SC043246,East Renfrewshire,G77 5AA,55.76973041,-4.33620419,S02001562,S01008335
1st Neilston Scout Group,SC041792,East Renfrewshire,G78 3JG,55.77949499,-4.43097672,S02001556,S01008295
The Neilston War Memorial Association,SC043850,East Renfrewshire,G78 3QS,55.77728766,-4.44166735,S02001556,S01008295
2nd Clarkston Rainbow Unit,SC041964,East Renfrewshire,G78 2PS,55.79295966,-4.37765392,S02001560,S01008326
Mearns Primary School PTA,SC043139,East Renfrewshire,G77 6UU,55.7705827,-4.3541763,S02001562,S01008338
1st Barrhead Scout Group,SC043226,East Renfrewshire,G78 2EJ,55.79210689,-4.38594536,S02001560,S01008325
Barrhead Amateur Boxing Club,SC046325,East Renfrewshire,G78 2EJ,55.79210689,-4.38594536,S02001560,S01008325
Neilston Community Repair,SC043236,East Renfrewshire,G78 3EP,55.78442001,-4.43099648,S02001556,S01008299
Neilston Windfarm Legacy SCIO ,SC048161,East Renfrewshire,G78 3EA,55.78400346,-4.42888109,S02001556,S01008299
Neilston & Uplawmoor First Responders SCIO,SC050011,East Renfrewshire,G78 3EA,55.78400346,-4.42888109,S02001556,S01008299
1st Giffnock Guides,SC043699,East Renfrewshire,G77 6AR,55.78453206,-4.33910005,S02001561,S01008329
East Renfrewshire Culture & Leisure Limited,SC045726,East Renfrewshire,G78 1AJ,55.8054005,-4.39007823,S02001558,S01008313
Barrhead Men's Shed SCIO,SC046746,East Renfrewshire,G46 6AP,55.81249884,-4.2929907,S02001574,S01008410
Carolside Sports Club,SC046973,East Renfrewshire,G76 7HU,55.79168556,-4.28225942,S02001569,S01008383
Clarkston Chanukah Celebration Association,SC051087,East Renfrewshire,G76 7RA,55.79059076,-4.27780858,S02001569,S01008383
Back to SchoolBank East Renfrewshire,SC048005,East Renfrewshire,G46 8NG,55.80443194,-4.32055397,S02001575,S01008416
Levern Valley Defibrillator Community Partnership (SCIO),SC048763,East Renfrewshire,G78 1SG,55.80035161,-4.39042296,S02001558,S01008309
5th Mearns Brownie Unit,SC049003,East Renfrewshire,G77 5AS,55.7663227,-4.33910903,S02001564,S01008353
Busby Amateur Football Club,SC049935,East Renfrewshire,G76 8JG,55.77816302,-4.25675099,S02001567,S01008369
Scottish Police Dog Memorial,SC050466,East Renfrewshire,G78 2PZ,55.79418802,-4.37455399,S02001560,S01008324
Mearns 1st Rainbows Unit,SC050962,East Renfrewshire,G77 5DH,55.76547768,-4.3187325,S02001564,S01008350
