Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Dunbar Unit (No 488) of the Sea Cadet Corps,SC021653,East Lothian,EH42 1HB,56.00108158,-2.51218351,S02001555,S01008290
Dunbar's John Muir Association,SC022857,East Lothian,EH42 1EN,56.00075952,-2.51400713,S02001555,S01008290
The John Muir Birthplace Charitable Trust,SC028244,East Lothian,EH42 1EN,56.00075952,-2.51400713,S02001555,S01008290
Art Root East Lothian (SCIO),SC029973,East Lothian,EH42 1LT,55.99954558,-2.5099185,S02001555,S01008290
1st Dunbar Scout Group,SC036732,East Lothian,EH42 1EH,56.00060163,-2.51523964,S02001555,S01008290
Sustaining Dunbar,SC040106,East Lothian,EH42 1EN,56.00075952,-2.51400713,S02001555,S01008290
Dunbar Dementia Network SCIO,SC048264,East Lothian,EH42 1HB,56.00108158,-2.51218351,S02001555,S01008290
East Lothian Junior Agricultural Club,SC021909,East Lothian,EH32 0PL,55.96969316,-2.85992818,S02001546,S01008240
Longniddry Guides,SC036491,East Lothian,EH32 0PA,55.97158595,-2.90183668,S02001546,S01008240
The Market Street Hall Trust,SC037492,East Lothian,EH32 0QS,55.97047965,-2.90810757,S02001546,S01008240
Haddington: West Parish Church (Church of Scotland),SC022183,East Lothian,EH41 3DB,55.95739975,-2.78340128,S02001548,S01008254
Beyond Boundaries East Lothian (BBEL),SC042245,East Lothian,EH41 3AP,55.95716699,-2.78749674,S02001548,S01008254
Our Community Kitchen,SC048677,East Lothian,EH41 3LW,55.95981927,-2.78300168,S02001548,S01008254
North Berwick Christian Fellowship,SC023123,East Lothian,EH39 5QB,56.04905247,-2.72666031,S02001552,S01008272
1st North Berwick Scout Group,SC031475,East Lothian,EH39 4SD,56.05274393,-2.73597788,S02001552,S01008272
3rd North Berwick Brownie Unit,SC034380,East Lothian,EH39 4SD,56.05274393,-2.73597788,S02001552,S01008272
Sandcastle Playgroup,SC023476,East Lothian,EH32 0BQ,55.96901874,-2.95051404,S02001542,S01008213
Port Seton Centre Management Committee (SCIO),SC041476,East Lothian,EH32 0BG,55.96941554,-2.94799236,S02001542,S01008213
Cockenzie and Port Seton Community Gala,SC048123,East Lothian,EH32 0BG,55.96941554,-2.94799236,S02001542,S01008213
Burgh After School Club,SC023616,East Lothian,EH21 7EE,55.94180918,-3.04931928,S02001538,S01008188
Enjoy East Lothian,SC040527,East Lothian,EH21 7AS,55.93968887,-3.04823733,S02001538,S01008188
Children Inc ,SC047271,East Lothian,EH21 7EA,55.94251231,-3.05010681,S02001538,S01008188
Air Training Corps No 0297 Musselburgh Squadron Non-Public Sports & Welfare Funds,SC024664,East Lothian,EH21 8PY,55.9171725,-3.02031712,S02001534,S01008165
Musselburgh Amateur Musical Association,SC050568,East Lothian,EH21 7DF,55.94168369,-3.02904682,S02001534,S01008165
John Bellany Day Centre,SC024761,East Lothian,EH32 0DF,55.97255418,-2.94995984,S02001542,S01008214
Changes - East Lothian,SC025130,East Lothian,EH21 6QA,55.94289835,-3.0637585,S02001536,S01008177
