Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Three Towns Open DofE Group,SC030985,North Ayrshire,KA21 6EP,55.64776658,-4.7799694,S02002116,S01011265
Strathclyde House Trust Limited,SC025550,North Ayrshire,PA17 5AN,55.8589084,-4.88911291,S02002130,S01011335
James Mcfarlane School Fund,SC025745,North Ayrshire,KA22 7DQ,55.65140038,-4.80984424,S02002114,S01011251
Blacklands Parent & Toddler Group,SC026198,North Ayrshire,KA13 6ES,55.64775343,-4.69724666,S02002121,S01011292
Raise Your Voice With Ardeer,SC049391,North Ayrshire,KA13 6HX,55.64786551,-4.70032223,S02002121,S01011292
Dreghorn Community Association,SC027196,North Ayrshire,KA11 2BJ,55.63383694,-4.63574957,S02002104,S01011207
Skelmorlie Community Association,SC027769,North Ayrshire,PA17 5AH,55.87086952,-4.88427806,S02002130,S01011336
Skelmorlie After School Club,SC043753,North Ayrshire,PA17 5BA,55.87084152,-4.88202172,S02002130,S01011336
Blacklands Community Association,SC028806,North Ayrshire,KA13 6BT,55.65142552,-4.70193457,S02002122,S01011294
Springside Community Association,SC029430,North Ayrshire,KA11 3BW,55.61935641,-4.59104933,S02002098,S01011180
Friends Of James Reid School,SC029803,North Ayrshire,KA21 6LH,55.64627694,-4.77549256,S02002116,S01011266
Royal British Legion Scotland Saltcoats Ardrossan And Stevenston Branch,SC029969,North Ayrshire,KA22 7NT,55.66174411,-4.80603791,S02002114,S01011250
Community Led Action And Support Project,SC029988,North Ayrshire,KA20 4DT,55.64930246,-4.74370699,S02002118,S01011275
3rd Ardrossan St Peter's Rainbows,SC032335,North Ayrshire,KA20 4HY,55.64881088,-4.7431798,S02002118,S01011275
3rd Ardrossan Brownie Unit,SC034761,North Ayrshire,KA20 4HY,55.64881088,-4.7431798,S02002118,S01011275
Glencairn Fitness Centre Committee,SC030182,North Ayrshire,KA20 4BU,55.64896834,-4.74899298,S02002118,S01011273
Girdle Toll Out Of School Care,SC030232,North Ayrshire,KA11 1QQ,55.62872557,-4.63267357,S02002104,S01011208
1st Kilbirnie (St Columba's) Rainbow Guide Unit,SC031512,North Ayrshire,KA25 7HB,55.76401421,-4.68779981,S02002131,S01011338
Kilbirnie Community Football Club,SC037593,North Ayrshire,KA25 7JB,55.76561955,-4.68878723,S02002131,S01011338
4th Kilbirnie Brownie Unit,SC038878,North Ayrshire,KA25 7HB,55.76401421,-4.68779981,S02002131,S01011338
1st Ardrossan Co Girls Brigade,SC031924,North Ayrshire,KA22 8AS,55.64341223,-4.80027564,S02002115,S01011258
2nd Bourtreehill Senior Section Unit,SC045635,North Ayrshire,KA21 5TA,55.6408583,-4.79322738,S02002115,S01011258
2nd Bourtreehill Guide Unit,SC045651,North Ayrshire,KA21 5TA,55.6408583,-4.79322738,S02002115,S01011258
North Ayrshire Athletics Club,SC047451,North Ayrshire,KA21 5NT,55.64044433,-4.78850943,S02002115,S01011258
1st Kilwinning Guide Company,SC032214,North Ayrshire,KA13 7QH,55.65838656,-4.69072796,S02002098,S01011182
Cumbrae Community Development Company,SC033383,North Ayrshire,KA28 0AZ,55.75433512,-4.92904805,S02002128,S01011327
1st Millport Brownie Pack,SC041607,North Ayrshire,KA28 0BD,55.7527138,-4.93332575,S02002128,S01011327
1st Millport Girl Guides,SC041608,North Ayrshire,KA28 0BD,55.7527138,-4.93332575,S02002128,S01011327
The Cumbrae Forum ,SC045080,North Ayrshire,KA28 0AB,55.75321118,-4.92905939,S02002128,S01011327
1st Largs Rainbow Guides,SC033443,North Ayrshire,KA30 9NH,55.79278689,-4.85632167,S02002127,S01011319
Largs Amateur Swimming Club,SC047987,North Ayrshire,KA30 9NA,55.79174322,-4.85752163,S02002127,S01011319
Irvine Incorporated Trades Trust,SC033460,North Ayrshire,KA12 8QJ,55.61581669,-4.67507172,S02002109,S01011232
The Scottish Maritime Trust,SC036337,North Ayrshire,KA12 8QE,55.60900924,-4.67849852,S02002109,S01011232
Irvine Beat FM (SCIO),SC042902,North Ayrshire,KA12 8LW,55.60558018,-4.67458086,S02002109,S01011232
Irvine Inspire,SC044052,North Ayrshire,KA12 8PW,55.61062322,-4.67703645,S02002109,S01011232
Coastwatch Scotland Irvine SCIO ,SC047137,North Ayrshire,KA12 8FA,55.60504123,-4.69385211,S02002109,S01011232
Kilwinning Community Sports Club,SC033661,North Ayrshire,KA13 7HS,55.65872003,-4.70865434,S02002122,S01011295
Pegasus Club,SC033821,North Ayrshire,KA13 6UR,55.66215964,-4.71611136,S02002119,S01011282
63rd Kilbirnie Scout Group,SC035336,North Ayrshire,KA25 7ES,55.76188459,-4.68817929,S02002131,S01011340
5th Ardrossan Guides,SC035759,North Ayrshire,KA21 6BZ,55.64643973,-4.79365675,S02002115,S01011257
2nd Kilbirnie (Auld Kirk) Guide Unit,SC036464,North Ayrshire,KA25 6EP,55.74811311,-4.69559816,S02002132,S01011344
2nd Kilbirnie (St Columba's) Brownie Unit,SC036466,North Ayrshire,KA25 6HE,55.74938211,-4.69265771,S02002132,S01011344
2nd Beith Brownie Unit,SC036477,North Ayrshire,KA25 7AU,55.75587953,-4.68943958,S02002131,S01011341
Hillhead,SC044824,North Ayrshire,KA25 7LB,55.75849129,-4.69413066,S02002131,S01011341
1st Beith Rainbow Unit,SC036482,North Ayrshire,KA13 6TL,55.64778184,-4.71347808,S02002120,S01011286
Vineburgh Community Centre Management Committee,SC036505,North Ayrshire,KA12 0UN,55.62458937,-4.67055431,S02002106,S01011218
1st Stevenston Guide Company,SC036799,North Ayrshire,KA20 3PW,55.63004782,-4.74733357,S02002110,S01011234
1st & 6th Ayrshire Sea Scout Group,SC036833,North Ayrshire,KA11 2AJ,55.63427916,-4.60581113,S02002098,S01011181
Ayrshire Communities Education & Sport,SC037477,North Ayrshire,KA13 7EE,55.66121363,-4.6962489,S02002122,S01011298
Music in West Kilbride ,SC037517,North Ayrshire,KA23 9NZ,55.68919984,-4.85654051,S02002126,S01011311
West Kilbride Theatre,SC042508,North Ayrshire,KA23 9LX,55.68219739,-4.85846395,S02002126,S01011311
Redburn Toddler Group,SC038202,North Ayrshire,KA12 9HB,55.62827586,-4.66430717,S02002105,S01011215
Irvine Youth Forum,SC051138,North Ayrshire,KA12 9EW,55.62868562,-4.6640649,S02002105,S01011215
3TFM Community Radio For Health,SC038383,North Ayrshire,KA22 8EH,55.64145761,-4.81340722,S02002112,S01011243
Capall Dorcha Theatre Company,SC050283,North Ayrshire,KA22 8DG,55.63983567,-4.81357695,S02002112,S01011243
5th Kilwinning Brownie Unit,SC039002,North Ayrshire,KA13 7JN,55.65612191,-4.68742451,S02002121,S01011289
Saving St Bride's Chapel Arran Group,SC039849,North Ayrshire,KA27 8JU,55.54076087,-5.12546821,S02002097,S01011176
Arran Junior Sailing Club,SC040566,North Ayrshire,KA27 8JU,55.54076087,-5.12546821,S02002097,S01011176
Community of Arran Seabed Trust Ltd,SC042088,North Ayrshire,KA27 8LS,55.532323,-5.12953786,S02002097,S01011176
Think About Plastic - Arran,SC048987,North Ayrshire,KA27 8JT,55.53882437,-5.12455347,S02002097,S01011176
1st Hayocks Rainbow Unit,SC040045,North Ayrshire,KA22 7BT,55.65202679,-4.80329151,S02002114,S01011253
