Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
West Lothian Community Race Forum  ,SC043199,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Fun Little Education,SC048096,West Lothian,EH54 6AX,55.88900507,-3.52724845,S02002488,S01013309
West Lothian Hospital Broadcasting Service SCIO,SC050302,West Lothian,EH54 6PP,55.89189595,-3.52310844,S02002488,S01013309
Polish Educational Society,SC050407,West Lothian,EH54 6AX,55.88900507,-3.52724845,S02002488,S01013309
Polbeth Harwood Parish Church of Scotland,SC017373,West Lothian,EH55 8UW,55.86340576,-3.54866242,S02002480,S01013262
Ladywell Neighbourhood Network SCIO,SC017410,West Lothian,EH54 6EE,55.89693943,-3.52146691,S02002490,S01013324
Friends of Cedarbank (SCIO),SC049858,West Lothian,EH54 6DR,55.89698904,-3.51671893,S02002490,S01013324
Ladywell Baptist Church - Livingston,SC050304,West Lothian,EH54 6DR,55.89698904,-3.51671893,S02002490,S01013324
Livingston Station Community Association,SC020188,West Lothian,EH54 8BE,55.90118199,-3.56721823,S02002493,S01013344
Livingston Station Parent & Toddlers,SC036581,West Lothian,EH54 8BE,55.90118199,-3.56721823,S02002493,S01013344
Livingston Islamic Centre and Mosque,SC043124,West Lothian,EH54 8BE,55.90118199,-3.56721823,S02002493,S01013344
Livingston Homereach,SC020235,West Lothian,EH54 8EN,55.90011833,-3.56394445,S02002493,S01013342
Ecclesmachan & Threemiletown Village Hall Management Association,SC020288,West Lothian,EH52 6NG,55.9469018,-3.50975046,S02002512,S01013466
Craigsfarm Community Development Project Ltd,SC020712,West Lothian,EH54 5BP,55.89556844,-3.5006551,S02002488,S01013312
West Lothian Youth Action Project,SC026347,West Lothian,EH54 5BP,55.89556844,-3.5006551,S02002488,S01013312
Almond Housing Association Limited,SC031696,West Lothian,EH54 5AB,55.8936952,-3.50320539,S02002488,S01013312
Craigshill Thistle Community Sports Club,SC044747,West Lothian,EH54 5BP,55.89556844,-3.5006551,S02002488,S01013312
Rosebery Centre,SC021092,West Lothian,EH55 8SH,55.85956812,-3.55156145,S02002480,S01013260
Polbeth United Community Football Club,SC042412,West Lothian,EH55 8TW,55.86005995,-3.55957002,S02002480,S01013260
Polbeth Community HUB SCIO,SC048906,West Lothian,EH55 8SD,55.85699438,-3.55612403,S02002480,S01013260
Sports & Well-Being For All Trust SCIO,SC049012,West Lothian,EH55 8SD,55.85699438,-3.55612403,S02002480,S01013260
West Lothian Social Enterprise Network,SC050766,West Lothian,EH55 8SD,55.85699438,-3.55612403,S02002480,S01013260
Torphichen Parish Church of Scotland,SC021516,West Lothian,EH48 1HU,55.90029742,-3.60104302,S02002503,S01013407
Bridgehouse Community Hall Association,SC021995,West Lothian,EH48 3DL,55.91798584,-3.7038813,S02002506,S01013432
Westfield Community Association,SC026322,West Lothian,EH48 3BU,55.93219486,-3.70245605,S02002506,S01013432
Bathgate Band,SC035364,West Lothian,EH48 3DH,55.92056652,-3.70311437,S02002506,S01013432
The Bridge 19-40 Union Canal Society,SC023110,West Lothian,EH48 2RS,55.88956883,-3.65599141,S02002502,S01013400
St Peter's Scottish Episcopal Church: Linlithgow,SC023190,West Lothian,EH49 7GR,55.98407682,-3.57927437,S02002509,S01013452
4th Linlithgow Rainbow Unit,SC032134,West Lothian,EH49 7HY,55.98233216,-3.58218452,S02002509,S01013452
Linlithgow Burgh Trust,SC047211,West Lothian,EH49 7GR,55.98407682,-3.57927437,S02002509,S01013452
St Columba Episcopal Church: Bathgate,SC023269,West Lothian,EH48 2AJ,55.90074779,-3.65531618,S02002505,S01013425
Whitburn Congregation Of Jehovah's Witnesses,SC024124,West Lothian,EH48 4LG,55.91590653,-3.67862002,S02002505,S01013427
