Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Charleston Village Hall,SC037211,Angus,DD8 1UG,56.59844142,-3.00794303,S02001363,S01007247
1st Glamis Rainbows,SC043075,Angus,DD8 1RU,56.6081055,-3.00499115,S02001363,S01007247
Grange School Playgroup,SC010565,Angus,DD5 4EX,56.48693632,-2.81031085,S02001347,S01007152
Monifieth Grange Bowling Club,SC049486,Angus,DD5 4EP,56.48496323,-2.80840141,S02001347,S01007152
St Mary's & St Peter's Church,SC010903,Angus,DD10 8RL,56.71270917,-2.46412129,S02001357,S01007209
Montrose Music Festival Ltd,SC042411,Angus,DD10 8RF,56.71234509,-2.46539097,S02001357,S01007209
Airlie Hall Trustees,SC010968,Angus,DD8 5NJ,56.65196266,-3.12616811,S02001367,S01007268
"Eassie, Nevay and Newtyle Church of Scotland",SC013352,Angus,PH12 8RQ,56.62578987,-3.16051276,S02001367,S01007268
"Eassie, Nevay and Kirkinch Community Association",SC033791,Angus,DD8 1SG,56.61318759,-3.0584381,S02001367,S01007268
Ruthven Parish Association,SC042616,Angus,PH12 8RQ,56.62578987,-3.16051276,S02001367,S01007268
The Adam Centre,SC011007,Angus,DD10 8RX,56.71787485,-2.45926728,S02001357,S01007213
"Dorward House, Montrose",SC048309,Angus,DD10 8SB,56.71575055,-2.45795076,S02001357,S01007213
Forfar Community Bus Trust,SC011501,Angus,DD8 2HZ,56.64638292,-2.87218987,S02001365,S01007254
4th Forfar Guide Company,SC031225,Angus,DD8 2HT,56.64645484,-2.87729576,S02001365,S01007254
2nd Forfar Ranger Unit,SC045248,Angus,DD8 2HT,56.64645484,-2.87729576,S02001365,S01007254
Gordon Town Mission,SC011736,Angus,DD10 8HL,56.70684826,-2.46506174,S02001357,S01007210
Jock Neish Memorial Fund,SC011828,Angus,DD8 5DD,56.66831316,-3.00450514,S02001368,S01007271
Carnoustie Musical Society,SC011861,Angus,DD7 6LE,56.52546244,-2.71181387,S02001345,S01007140
Strathmore Centre Comfort Fund,SC030615,Angus,DD5 3WQ,56.53480752,-2.81398339,S02001345,S01007140
2nd Carnoustie Guides,SC043196,Angus,DD7 6JX,56.52642532,-2.71153933,S02001345,S01007140
Monikie & Newbigging and Murroes & Tealing Church of Scotland,SC012137,Angus,DD5 3NS,56.49743447,-2.89969469,S02001345,S01007137
Arbroath Old and Abbey Church of Scotland,SC013052,Angus,DD11 2AU,56.5552257,-2.5959438,S02001352,S01007181
Multicultural Angus Charity ,SC047433,Angus,DD11 2BP,56.55600112,-2.59348324,S02001352,S01007181
Arbroath FC Community Trust,SC050531,Angus,DD11 1QB,56.55271267,-2.59165868,S02001352,S01007181
22nd Angus Tannadice Scout Troop,SC013143,Angus,DD8 3PX,56.69767056,-2.82781667,S02001369,S01007281
Hear Me ,SC044106,Angus,DD8 3PX,56.69767056,-2.82781667,S02001369,S01007281
Noranside Christian Retreat Centre and Monastery,SC049966,Angus,DD8 3FT,56.73980017,-2.86304066,S02001369,S01007281
