Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Broughty Ferry & District Men's Shed,SC048415,Dundee City,DD5 1DJ,56.46766975,-2.87701405,S02001458,S01007759
Discovery Rugby Charitable Trust ,SC050730,Dundee City,DD5 1AE,56.46883302,-2.87640786,S02001458,S01007759
Dundee: Menzieshill Parish Church of Scotland,SC004496,Dundee City,DD2 4BD,56.4685568,-3.03804831,S02001471,S01007843
Menzieshill Community Centre,SC027260,Dundee City,DD2 4TQ,56.46802291,-3.03957569,S02001471,S01007843
Home-Start Dundee,SC004583,Dundee City,DD1 4AF,56.45963549,-2.97026598,S02001448,S01007706
The Steeple Church: Dundee (Church of Scotland),SC014314,Dundee City,DD1 4DG,56.45805525,-2.97472049,S02001448,S01007706
Dundee Festival Trust,SC020365,Dundee City,DD1 3AH,56.45983882,-2.96838877,S02001448,S01007706
Dundee City Disability Sport,SC022333,Dundee City,DD1 3AH,56.45983882,-2.96838877,S02001448,S01007706
Dundee Contemporary Arts Limited,SC026631,Dundee City,DD1 4DY,56.45711181,-2.97472878,S02001448,S01007706
St Paul's Cathedral Ark Nursery,SC034338,Dundee City,DD1 1TD,56.46112715,-2.96793472,S02001448,S01007706
Dundee Historic Environment Trust,SC036165,Dundee City,DD1 3DJ,56.46052341,-2.9670106,S02001448,S01007706
Leisure & Culture Dundee,SC042421,Dundee City,DD1 3AH,56.45983882,-2.96838877,S02001448,S01007706
St Margarets Episcopal Church: Lochee,SC004621,Dundee City,DD2 4UW,56.47422877,-3.02692066,S02001473,S01007856
96th Menzieshill Dundee Brownie Unit,SC032596,Dundee City,DD2 2TN,56.47569426,-3.0267979,S02001473,S01007856
5th Dundee Girls Brigade,SC033684,Dundee City,DD2 2RA,56.47274237,-3.02522474,S02001473,S01007856
96th Dundee Rainbow Guides,SC035977,Dundee City,DD2 2TN,56.47569426,-3.0267979,S02001473,S01007856
Tayside Opera,SC004938,Dundee City,DD5 2PE,56.47829393,-2.85183477,S02001460,S01007772
St James Church Of Scotland: Broughty Ferry,SC005210,Dundee City,DD5 3HD,56.47682778,-2.87149447,S02001459,S01007766
Lochee Sports & Community Hub,SC047986,Dundee City,DD5 3SR,56.47582734,-2.87322483,S02001459,S01007766
Lodge Roineach Mhor Downfield No 1308 Benevolent Fund,SC005442,Dundee City,DD3 0JS,56.49156627,-2.99524792,S02001466,S01007814
Happy Times Out Of School Care Club SCIO,SC048097,Dundee City,DD3 0JP,56.4896583,-2.99341152,S02001466,S01007814
Strathmartine Community Larder SCIO,SC050802,Dundee City,DD3 0BT,56.48884168,-2.98991482,S02001466,S01007814
Dundee: Downfield Mains Church of Scotland,SC005707,Dundee City,DD3 8QE,56.48421918,-2.99047642,S02001468,S01007823
St Ninians Episcopal Church: Dundee,SC006433,Dundee City,DD4 7RW,56.47761353,-2.93154949,S02001464,S01007803
The Under 12's Project,SC029724,Dundee City,DD4 8HZ,56.47901536,-2.93031746,S02001464,S01007803
St Ninian's Stay and Play Family Support,SC043514,Dundee City,DD4 7RW,56.47761353,-2.93154949,S02001464,S01007803
Broughty Ferry New Kirk (Church of Scotland),SC007031,Dundee City,DD5 2HQ,56.46766119,-2.87185249,S02001458,S01007761
High School of Dundee Trust Appeal,SC011293,Dundee City,DD5 2JP,56.46979636,-2.87357329,S02001458,S01007761
44th Dundee Company Boys Brigade,SC034391,Dundee City,DD5 2JP,56.46979636,-2.87357329,S02001458,S01007761
Broughty Ferry Education And Recreation Assoc,SC007245,Dundee City,DD4 8NS,56.47899211,-2.91531518,S02001455,S01007744
Dundee: Logie & St John's (Cross) Parish Church of Scotland,SC009115,Dundee City,DD2 1HJ,56.45766584,-2.99771989,S02001445,S01007686
31st Dundee Guide Unit,SC032772,Dundee City,DD2 1HJ,56.45766584,-2.99771989,S02001445,S01007686
Logie And St John's (Cross) Brownie Unit,SC035086,Dundee City,DD2 1JW,56.45707716,-3.00387049,S02001445,S01007686
Williamson Memorial Unitarian Church,SC009358,Dundee City,DD3 7AS,56.46963936,-2.97547187,S02001450,S01007716
Dundee Douglas And Mid Craigie Church Of Scotland,SC010030,Dundee City,DD5 1QX,56.47582641,-2.90348537,S02001456,S01007749
St Salvadors Episcopal Church: Dundee,SC010596,Dundee City,DD2 2HN,56.46860173,-3.01303698,S02001470,S01007837
50th Dundee Rainbow Guide Unit,SC036891,Dundee City,DD2 2UF,56.47068456,-3.02635422,S02001470,S01007837
Broughty Ferry Benevolent Trust,SC010644,Dundee City,DD5 2QF,56.47112853,-2.85384936,S02001460,S01007769
30th B Dundee Brownie Pack,SC034738,Dundee City,DD5 2NA,56.47232493,-2.86014203,S02001460,S01007769
Douglas Youth Football Club,SC048830,Dundee City,DD5 2QD,56.47163369,-2.85746428,S02001460,S01007769
Barnhill St Margaret's Parish Church of Scotland,SC011017,Dundee City,DD5 3GA,56.48608703,-2.85261025,S02001461,S01007778
Dundee: Trinity Parish Church of Scotland,SC011021,Dundee City,DD3 9BL,56.48952627,-3.00424032,S02001467,S01007820
5th Dundee (Downfield) Scout Group,SC039361,Dundee City,DD3 9BS,56.49076591,-2.99534064,S02001467,S01007820
Dundee Orchestral Society,SC011490,Dundee City,DD2 2DG,56.4692562,-3.02524438,S02001470,S01007838
St Francis Amateur Boxing Club,SC050867,Dundee City,DD2 2DL,56.4665865,-3.0243122,S02001470,S01007838
Caird Avenue United Free Church,SC011683,Dundee City,DD3 8QA,56.48301201,-2.99088338,S02001468,S01007825
NEW LIFE CHURCH DUNDEE LTD ,SC037173,Dundee City,DD3 8EE,56.47952178,-2.99028908,S02001468,S01007825
Friends Of Dundee University Botanic Garden,SC011808,Dundee City,DD2 1QH,56.45622063,-3.02512027,S02001445,S01007682
Dundee Survival Group Charitable Company Ltd,SC012468,Dundee City,DD4 6AY,56.46505418,-2.96089356,S02001449,S01007709
Dundee Age Concern,SC013975,Dundee City,DD3 8AW,56.47575823,-2.97997965,S02001450,S01007719
Dundee Glenesk Congregation Of Jehovahs Witnesses,SC014280,Dundee City,DD2 3FQ,56.4715578,-3.00417156,S02001468,S01007827
Lochee Baptist Chapel,SC048392,Dundee City,DD2 3DE,56.47333347,-3.01011116,S02001468,S01007827
Dundee International Womens Centre,SC014949,Dundee City,DD3 7PY,56.47199116,-2.96192918,S02001452,S01007726
Home Of Rest For The Aged And Infirm,SC015183,Dundee City,DD5 2BH,56.46530896,-2.8741681,S02001458,S01007762
The Attic SCIO,SC031374,Dundee City,DD5 2DX,56.46645646,-2.86812439,S02001458,S01007762
13th Dundee Boys Brigade Company,SC016222,Dundee City,DD4 9AS,56.47951133,-2.96768838,S02001451,S01007720
Lochee Boy’s & Girls Club,SC016531,Dundee City,DD2 4PU,56.47405757,-3.03131537,S02001472,S01007845
Charleston Neighbourhood Centre,SC027626,Dundee City,DD2 4NL,56.47374804,-3.0350407,S02001472,S01007845
Dundee: Craigiebank Parish Church of Scotland,SC016701,Dundee City,DD4 8QP,56.47961066,-2.91183936,S02001455,S01007746
Grey Lodge Settlement,SC018005,Dundee City,DD5 3BA,56.47280519,-2.87625591,S02001458,S01007760
Dundee Out Of School Care Network,SC026251,Dundee City,DD5 3AB,56.46934516,-2.87640343,S02001458,S01007760
FLACC (Ferry Learning & Community Centre),SC050573,Dundee City,DD5 3AA,56.46982703,-2.87686902,S02001458,S01007760
Strathmartine Church Of Scotland: Dundee,SC018015,Dundee City,DD3 9TQ,56.49460694,-2.99700054,S02001466,S01007815
Fintry Community Playgroup,SC020184,Dundee City,DD4 9EW,56.49097499,-2.94560047,S02001463,S01007795
Finmill Centre,SC027261,Dundee City,DD4 9EW,56.49097499,-2.94560047,S02001463,S01007795
Fintry and Friends Out Of School Care,SC041031,Dundee City,DD4 9EL,56.48924428,-2.94516765,S02001463,S01007795
MS Therapy Centre (Tayside) Limited,SC020217,Dundee City,DD1 5LB,56.45819736,-2.99306048,S02001446,S01007693
