Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
North Lochs Community Association,SC007186,Na h-Eileanan Siar,HS2 9NS,58.1427042,-6.45658082,S02001690,S01009026
Lochs Crossbost Parish Church Of Scotland,SC024236,Na h-Eileanan Siar,HS2 9NS,58.1427042,-6.45658082,S02001690,S01009026
North Lochs Amenity Group,SC032440,Na h-Eileanan Siar,HS2 9NH,58.14491894,-6.41236355,S02001690,S01009026
Carloway Agricultural Society,SC007660,Na h-Eileanan Siar,HS2 9AU,58.28003828,-6.76564111,S02001691,S01009029
Carloway Community Association,SC011809,Na h-Eileanan Siar,HS2 9AU,58.28003828,-6.76564111,S02001691,S01009029
Urras Nan Gearranan - The Gearranan Trust,SC020139,Na h-Eileanan Siar,HS2 9AL,58.29492624,-6.78413309,S02001691,S01009029
Norse Mill Society,SC024139,Na h-Eileanan Siar,HS2 9BJ,58.32330097,-6.69879198,S02001691,S01009029
Shawbost Old School Trust,SC032047,Na h-Eileanan Siar,HS2 9BQ,58.32715098,-6.68213647,S02001691,S01009029
Carloway Church Of Scotland,SC032250,Na h-Eileanan Siar,HS2 9AU,58.28003828,-6.76564111,S02001691,S01009029
Comann Eachdraidh An Taobh Siar (West Side Historical Society),SC032321,Na h-Eileanan Siar,HS2 9BQ,58.32715098,-6.68213647,S02001691,S01009029
Clann An La De,SC034373,Na h-Eileanan Siar,HS2 9BJ,58.32330097,-6.69879198,S02001691,S01009029
Urras Dualchas Shiaboist,SC044533,Na h-Eileanan Siar,HS2 9BQ,58.32715098,-6.68213647,S02001691,S01009029
Carloway Estate Trust (Urras Oighreachd Charlabhaigh),SC044779,Na h-Eileanan Siar,HS2 9AU,58.28003828,-6.76564111,S02001691,S01009029
Stornoway Street Pastors,SC045657,Na h-Eileanan Siar,HS2 9AW,58.28303959,-6.78039132,S02001691,S01009029
Urras Sgire Oighreachd Bharabhais Community Company,SC046321,Na h-Eileanan Siar,HS2 9BQ,58.32715098,-6.68213647,S02001691,S01009029
Dalmore Cemetery Lairholders Association SCIO ,SC050087,Na h-Eileanan Siar,HS2 9AP,58.28154431,-6.79315163,S02001691,S01009029
Lochs-In-Bernera Church Of Scotland,SC008746,Na h-Eileanan Siar,HS2 9NA,58.24204167,-6.87366966,S02001690,S01009027
Bernera Community Association,SC010113,Na h-Eileanan Siar,HS2 9LT,58.22754318,-6.83912325,S02001690,S01009027
Comunn Eachdraidh Sgire Bhearnaraidh Bernara Local History Society,SC023632,Na h-Eileanan Siar,HS2 9LT,58.22754318,-6.83912325,S02001690,S01009027
Uig Community Centre Association,SC023792,Na h-Eileanan Siar,HS2 9JD,58.19659317,-7.01527672,S02001690,S01009027
Uig Heritage Trust,SC027656,Na h-Eileanan Siar,HS2 9JD,58.19659317,-7.01527672,S02001690,S01009027
Urras Ionad Bhaltois (Valtos Outdoor Centre Trust ),SC029959,Na h-Eileanan Siar,HS2 9JF,58.19261256,-7.03839728,S02001690,S01009027
Urras Eachdraigh Sgire Bhearnaraidh,SC030330,Na h-Eileanan Siar,HS2 9LT,58.22754318,-6.83912325,S02001690,S01009027
Western Isles Kidney Patients Association,SC031520,Na h-Eileanan Siar,HS2 9JD,58.19659317,-7.01527672,S02001690,S01009027
Gallan Head Community Trust,SC046600,Na h-Eileanan Siar,HS2 9JA,58.23166337,-7.02919153,S02001690,S01009027
Uig Development Trust SCIO,SC047581,Na h-Eileanan Siar,HS2 9JD,58.19659317,-7.01527672,S02001690,S01009027
Stornoway High Church of Scotland,SC010164,Na h-Eileanan Siar,HS2 0EG,58.22471533,-6.38426785,S02001693,S01009038
