Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Buckhaven and Wemyss Parish Church of Scotland,SC009495,Fife,KY8 5TW,56.20587457,-2.99816631,S02001819,S01009650
"Drugs, Alcohol and Psychotherapies Limited",SC023317,Fife,KY8 5AQ,56.20241471,-3.00379856,S02001819,S01009650
Kingdom Off Road Motorcycle Club,SC042797,Fife,KY8 5TB,56.20445431,-2.99601774,S02001819,S01009650
East Fife Community Sports Academy SCIO,SC043031,Fife,KY8 5TW,56.20587457,-2.99816631,S02001819,S01009650
Pathhead Parish Church of Scotland,SC002858,Fife,KY1 2AG,56.12226519,-3.14081549,S02001794,S01009527
Fife Forum SCIO,SC022596,Fife,KY1 2NL,56.12287262,-3.14411496,S02001794,S01009527
The Fife Carers Centre,SC029466,Fife,KY1 2NS,56.12206433,-3.14407488,S02001794,S01009527
Kirkcaldy Methodist Church,SC038083,Fife,KY1 2BS,56.12493699,-3.14144154,S02001794,S01009527
80th Fife Scout Group,SC043698,Fife,KY1 2PD,56.12149037,-3.14492643,S02001794,S01009527
Isaac S Mackie Trust Ltd,SC002868,Fife,KY9 1BW,56.19045403,-2.82283724,S02001830,S01009701
East Neuk Trinity Church of Scotland,SC003163,Fife,KY9 1DG,56.19118396,-2.81980738,S02001830,S01009701
The Glasgow Trust for East Neuk Trinity Church of Scotland,SC009491,Fife,KY9 1AQ,56.18795521,-2.83638257,S02001830,S01009701
Elie Harbour Trust Ltd,SC014576,Fife,KY9 1AX,56.1906383,-2.82619278,S02001830,S01009701
Elie Primary School Parent Teacher Association,SC027285,Fife,KY9 1DH,56.19147495,-2.82198895,S02001830,S01009701
Lanchen Greig Trust,SC029333,Fife,KY9 1DH,56.19147495,-2.82198895,S02001830,S01009701
Elie And Earlsferry History Society,SC035015,Fife,KY9 1AZ,56.18947323,-2.83111443,S02001830,S01009701
1st Saline Brownie Guide Unit,SC035035,Fife,KY9 1AX,56.1906383,-2.82619278,S02001830,S01009701
1st A Aberdour Guide Unit,SC035280,Fife,KY9 1AX,56.1906383,-2.82619278,S02001830,S01009701
1st Pittenweem Guide Unit,SC036738,Fife,KY9 1AX,56.1906383,-2.82619278,S02001830,S01009701
East Neuk Literary Festival Limited,SC050266,Fife,KY9 1AP,56.18792755,-2.83515743,S02001830,S01009701
Earlsferry Town Hall Limited,SC050546,Fife,KY9 1AF,56.18888513,-2.83438871,S02001830,S01009701
Tulliallan & Kincardine Parish Church Of Scotland,SC002951,Fife,FK10 4NN,56.06754791,-3.71518229,S02001738,S01009266
Kincardine Old Peoples Welfare Association,SC009782,Fife,FK10 4RZ,56.07054228,-3.71115438,S02001738,S01009266
Tulliallan Family Council,SC014510,Fife,FK10 4PB,56.06672346,-3.71048716,S02001738,S01009266
Kirkcaldy District Scout Council Of The Scout Assoc,SC003204,Fife,KY1 1PN,56.10494826,-3.16798987,S02001783,S01009472
Respite Fife,SC003376,Fife,KY2 5EB,56.1251988,-3.16345591,S02001793,S01009523
St Mary's Episcopal Church: Newport,SC003380,Fife,DD6 8DG,56.4402216,-2.93970087,S02001841,S01009753
Newport On Tay Church Of Scotland,SC006758,Fife,DD6 8DB,56.43989491,-2.9413147,S02001841,S01009753
Harris Academy Former Pupils' Hockey Club,SC050379,Fife,DD6 8HN,56.43364856,-2.9521874,S02001841,S01009753
Markinch & Thornton Parish Church of Scotland,SC003417,Fife,KY7 6YJ,56.21696104,-3.15897858,S02001810,S01009605
Largo Parish Church of Scotland,SC003465,Fife,KY8 6HN,56.21585369,-2.94008801,S02001820,S01009653
St Michael's Episcopal Church: Elie,SC005954,Fife,KY8 6HN,56.21585369,-2.94008801,S02001820,S01009653
Chapel Neighbourhood Centre Management Committee,SC006450,Fife,KY8 6DG,56.21506324,-2.9494689,S02001820,S01009653
Largo Brownies,SC034696,Fife,KY8 6HH,56.21527708,-2.94147668,S02001820,S01009653
1st Largo Rainbow Guide Unit,SC034699,Fife,KY8 6HH,56.21527708,-2.94147668,S02001820,S01009653
Brag Enterprises Ltd,SC003517,Fife,KY5 8BJ,56.15232965,-3.32200645,S02001774,S01009430
Lochore Miners Charitable Society,SC009834,Fife,KY5 8DA,56.15614114,-3.32184758,S02001774,S01009430
Re-Employ,SC046738,Fife,KY5 8BJ,56.15232965,-3.32200645,S02001774,S01009430
Formula 24 Fife (SCIO),SC047394,Fife,KY5 8BJ,56.15232965,-3.32200645,S02001774,S01009430
St Andrews Episcopal Church: St Andrews,SC003632,Fife,KY16 9QF,56.33684006,-2.79544754,S02001835,S01009722
St Andrews Baptist Church: St Andrews,SC008794,Fife,KY16 9EQ,56.33869332,-2.79925507,S02001835,S01009722
St Andrews Congregation Of Jehovahs Witnesses,SC009974,Fife,KY16 9EG,56.33856004,-2.80041693,S02001835,S01009722
Home-Start East Fife,SC010242,Fife,KY16 9EQ,56.33869332,-2.79925507,S02001835,S01009722
Cosmos Centre,SC010828,Fife,KY16 9LB,56.33685343,-2.78773234,S02001835,S01009722
St Andrews: St Leonard's Parish Church of Scotland Congregation,SC013586,Fife,KY16 9JY,56.33633542,-2.79006701,S02001835,S01009722
Pilgrim Care,SC023571,Fife,KY16 9EQ,56.33869332,-2.79925507,S02001835,S01009722
Families First - St Andrews,SC032506,Fife,KY16 9EW,56.33837211,-2.79890866,S02001835,S01009722
